esntl_no,elsm_nm,schl_nm,fdtn_sctn_dscnt,tot_po,ten_und_po,hshld_co,examin_mt,examin_dt,ave_fnds,qltwtr_poll_entrps_co,addr_1,addr_2
46012,어린이집,사랑어린이집,사립,134867,4261,16111,11,1,28.18601937,0,인천광역시,연수구
46030,어린이집,포스코세상어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46031,어린이집,포스코나라어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46036,어린이집,포스코아이어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46041,어린이집,이든아이어린이집,사립,176838,6887,29478,11,1,28.18601937,4,인천광역시,연수구
46042,어린이집,아띠어린이집,사립,176838,6887,29478,11,1,28.18601937,2,인천광역시,연수구
46051,어린이집,센트럴파크1어린이집,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46052,어린이집,사랑이넘치는어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46056,어린이집,더샵감동어린이집,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46058,어린이집,하버뷰어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46059,어린이집,아이비리그어린이집,사립,134867,4261,16111,11,1,28.18601937,1,인천광역시,연수구
46061,어린이집,더샵향기어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46087,어린이집,인천대학교해둥실어린이,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46088,어린이집,아기둥지어린이집,사립,176838,6887,29478,11,1,28.18601937,3,인천광역시,연수구
46089,어린이집,리베폴어린이집,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46104,어린이집,인천연수생명숲어린이집,사립,176838,6887,29478,11,1,28.18601937,2,인천광역시,연수구
46110,어린이집,해나라어린이집,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46112,어린이집,글로벌키즈어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46121,어린이집,그린숲어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46128,어린이집,마스터뷰어린이집,사립,176838,6887,29478,11,1,28.18601937,2,인천광역시,연수구
46129,어린이집,꼬마나무어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46133,어린이집,에듀포레어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46134,어린이집,웰키즈어린이집,사립,176838,6887,29478,11,1,28.18601937,1,인천광역시,연수구
46136,어린이집,국공립마스터뷰2단지어,사립,176838,6887,29478,11,1,28.18601937,2,인천광역시,연수구
46140,어린이집,리틀뷰어린이집,사립,176838,6887,29478,11,1,28.18601937,2,인천광역시,연수구
46142,어린이집,국공립송도에듀포레푸르,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46143,어린이집,국공립퍼스트키즈어린이,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46144,어린이집,국공립글로벌파크어린이,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
46149,어린이집,하늘의별어린이집,사립,176838,6887,29478,11,1,28.18601937,0,인천광역시,연수구
464,어린이집,명성어린이집,사립,27537,649,4379,11,1,28.18601937,0,강원도,원주시
4645,어린이집,새싹리틀어린이집,사립,91885,2249,12837,11,1,28.18601937,2,경기도,파주시
4646,어린이집,미래 어린이집,사립,40811,691,7143,11,1,28.18601937,0,경기도,파주시
4647,어린이집,교하노을빛어린이집,사립,122826,5362,15872,11,1,28.18601937,2,경기도,파주시
4648,어린이집,금곡어린이집,사립,36331,712,5545,11,1,28.18601937,1,경기도,파주시
4649,어린이집,에벤에셀어린이집,사립,91885,2249,12837,11,1,28.18601937,4,경기도,파주시
4650,어린이집,적성어린이집,사립,22301,693,3569,11,1,28.18601937,1,경기도,파주시
4651,어린이집,신명어린이집,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
4652,어린이집,에버그린몬테소리어린이,사립,137612,5495,21107,11,1,28.18601937,1,경기도,파주시
4653,어린이집,초코렛어린이집,사립,91885,2249,12837,11,1,28.18601937,0,경기도,파주시
4654,어린이집,문지어린이집,사립,45119,1009,7136,11,1,28.18601937,6,경기도,파주시
4655,어린이집,임진어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
4656,어린이집,새빛 어린이집,사립,36331,712,5545,11,1,28.18601937,2,경기도,파주시
4657,어린이집,금촌어린이집,사립,260287,10066,36050,11,1,28.18601937,2,경기도,파주시
4658,어린이집,뽀뽀뽀 어린이집,사립,40811,691,7143,11,1,28.18601937,0,경기도,파주시
4659,어린이집,홍익키즈킹덤어린이집,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
466,어린이집,비테에영재어린이집,사립,58311,1947,8532,11,1,28.18601937,0,강원도,원주시
4660,어린이집,희명어린이집,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
4661,어린이집,믿음어린이집,사립,154407,5056,23040,11,1,28.18601937,0,경기도,파주시
4662,어린이집,예나어린이집,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
4663,어린이집,정선동화속 어린이집,사립,42103,569,5894,11,1,28.18601937,2,경기도,파주시
4664,어린이집,율곡어린이집,사립,154407,5056,23040,11,1,28.18601937,0,경기도,파주시
46649,어린이집,이웃사랑어린이집,사립,233879,7253,29754,11,1,28.18601937,17,인천광역시,부평구
4665,어린이집,우리나라어린이집,사립,154407,5056,23040,11,1,28.18601937,0,경기도,파주시
46657,어린이집,청천1동어린이집,사립,255801,8046,28762,11,1,28.18601937,7,인천광역시,부평구
46662,어린이집,인천YWCA삼산어린이집,사립,262887,8898,31747,11,1,28.18601937,0,인천광역시,부평구
4667,어린이집,은수어린이집,사립,42103,569,5894,11,1,28.18601937,1,경기도,파주시
46673,어린이집,인천YMCA어린이집,사립,233879,7253,29754,11,1,28.18601937,1,인천광역시,부평구
46677,어린이집,햇살담은어린이집,사립,375277,9939,42831,11,1,28.18601937,3,인천광역시,부평구
4668,어린이집,우주i어린이집,사립,42103,569,5894,11,1,28.18601937,1,경기도,파주시
4669,어린이집,꿈꾸는아이들팜스어린이,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
46696,어린이집,청천푸르지오어린이집,사립,255801,8046,28762,11,1,28.18601937,9,인천광역시,부평구
46699,어린이집,3주공예능어린이집,사립,262887,8898,31747,11,1,28.18601937,11,인천광역시,부평구
4670,어린이집,꿈나래어린이집,사립,86085,3352,11266,11,1,28.18601937,0,경기도,파주시
46701,어린이집,경희대어린이집,사립,255801,8046,28762,11,1,28.18601937,19,인천광역시,부평구
46703,어린이집,늘푸른어린이집,사립,233879,7253,29754,11,1,28.18601937,5,인천광역시,부평구
46704,어린이집,아이뜰어린이집,사립,375277,9939,42831,11,1,28.18601937,0,인천광역시,부평구
46706,어린이집,글라라어린이집,사립,262887,8898,31747,11,1,28.18601937,5,인천광역시,부평구
46715,어린이집,햇살어린이집,사립,255801,8046,28762,11,1,28.18601937,15,인천광역시,부평구
4672,어린이집,꿈나래 방과후 어린이집,사립,86085,3352,11266,11,1,28.18601937,0,경기도,파주시
4673,어린이집,대방선애어린이집,사립,86085,3352,11266,11,1,28.18601937,1,경기도,파주시
4674,어린이집,성원어린이집,사립,86085,3352,11266,11,1,28.18601937,1,경기도,파주시
46741,어린이집,귀여운어린이집,사립,375277,9939,42831,11,1,28.18601937,4,인천광역시,부평구
4675,어린이집,숲이야기어린이집,사립,86085,3352,11266,11,1,28.18601937,1,경기도,파주시
4676,어린이집,영창어린이집,사립,154407,5056,23040,11,1,28.18601937,0,경기도,파주시
46772,어린이집,아이마을가정어린이집,사립,375277,9939,42831,11,1,28.18601937,0,인천광역시,부평구
4679,어린이집,정선어린이집,사립,42103,569,5894,11,1,28.18601937,1,경기도,파주시
46792,어린이집,또래영재어린이집,사립,375277,9939,42831,11,1,28.18601937,2,인천광역시,부평구
468,어린이집,칸타빌레어린이집,사립,106660,3726,15076,11,1,28.18601937,0,강원도,원주시
4685,어린이집,홍익가족어린이집,사립,260287,10066,36050,11,1,28.18601937,0,경기도,파주시
46859,어린이집,으뜸어린이집,사립,255801,8046,28762,11,1,28.18601937,5,인천광역시,부평구
46872,어린이집,금모래어린이집,사립,255801,8046,28762,11,1,28.18601937,0,인천광역시,부평구
469,어린이집,중앙어린이집,사립,58311,1947,8532,11,1,28.18601937,0,강원도,원주시
46901,어린이집,온누리어린이집,사립,375277,9939,42831,11,1,28.18601937,0,인천광역시,부평구
46907,어린이집,예랑어린이집,사립,255801,8046,28762,11,1,28.18601937,21,인천광역시,부평구
46924,어린이집,애플어린이집,사립,255801,8046,28762,11,1,28.18601937,9,인천광역시,부평구
46930,어린이집,한솔어린이집,사립,255801,8046,28762,11,1,28.18601937,4,인천광역시,부평구
46932,어린이집,산곡아이사랑어린이집,사립,375277,9939,42831,11,1,28.18601937,5,인천광역시,부평구
46939,어린이집,숲소리어린이집,사립,255801,8046,28762,11,1,28.18601937,9,인천광역시,부평구
4694,어린이집,브니엘어린이집,사립,86085,3352,11266,11,1,28.18601937,1,경기도,파주시
46945,어린이집,청천행복한어린이집,사립,255801,8046,28762,11,1,28.18601937,6,인천광역시,부평구
4699,어린이집,슬기i어린이집,사립,40811,691,7143,11,1,28.18601937,0,경기도,파주시
470,어린이집,아이나라어린이집,사립,106660,3726,15076,11,1,28.18601937,0,강원도,원주시
4700,어린이집,한우리 어린이집,사립,40811,691,7143,11,1,28.18601937,3,경기도,파주시
4701,어린이집,SKY어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
4702,어린이집,중앙어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
47022,어린이집,한울어린이집,사립,375277,9939,42831,11,1,28.18601937,2,인천광역시,부평구
4706,어린이집,노아어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
4707,어린이집,예림어린이집,사립,40811,691,7143,11,1,28.18601937,4,경기도,파주시
4708,어린이집,이솝어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
47085,어린이집,부평맑은내어린이집,사립,255801,8046,28762,11,1,28.18601937,28,인천광역시,부평구
4709,어린이집,한별어린이집,사립,40811,691,7143,11,1,28.18601937,0,경기도,파주시
471,어린이집,스마일어린이집,사립,106660,3726,15076,11,1,28.18601937,0,강원도,원주시
4710,어린이집,리틀월드어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
4711,어린이집,꼬마천국어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
47127,어린이집,주영어린이집,사립,189738,5245,22049,11,1,28.18601937,3,인천광역시,계양구
4713,어린이집,아름어린이집,사립,137612,5495,21107,11,1,28.18601937,0,경기도,파주시
4714,어린이집,이화어린이집,사립,40811,691,7143,11,1,28.18601937,1,경기도,파주시
47141,어린이집,무지개동산어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47145,어린이집,해선어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
4716,어린이집,좋은나무어린이집,사립,91885,2249,12837,11,1,28.18601937,2,경기도,파주시
47164,어린이집,청개구리어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47165,어린이집,한샘아이어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
4718,어린이집,에덴키즈어린이집,사립,229833,10812,38192,11,1,28.18601937,0,경기도,파주시
47180,어린이집,푸른숲에듀파크어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47188,어린이집,꿈에그린어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
4719,어린이집,ASE 어린이집,사립,122826,5362,15872,11,1,28.18601937,8,경기도,파주시
4720,어린이집,현대아이빌어린이집,사립,229833,10812,38192,11,1,28.18601937,0,경기도,파주시
47203,어린이집,한사랑 어린이집,사립,189738,5245,22049,11,1,28.18601937,6,인천광역시,계양구
4722,어린이집,솔로몬어린이집,사립,122826,5362,15872,11,1,28.18601937,1,경기도,파주시
47227,어린이집,신동아열린어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
4723,어린이집,동문아트어린이집,사립,123809,6196,16624,11,1,28.18601937,0,경기도,파주시
47240,어린이집,예일어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47243,어린이집,꽃뜰어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47244,어린이집,온누리어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47245,어린이집,대상어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
4725,어린이집,새롬어린이집,사립,36331,712,5545,11,1,28.18601937,0,경기도,파주시
47252,어린이집,초록별재능어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47256,어린이집,행복한아이어린이집,사립,67800,2233,8446,11,1,28.18601937,0,인천광역시,계양구
47259,어린이집,새벽별어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47281,어린이집,아이맘해모로어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47284,어린이집,구립아이존어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47285,어린이집,구립제일아이뜰어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
4729,어린이집,장파어린이집,사립,12096,136,2027,11,1,28.18601937,0,경기도,파주시
473,어린이집,애니어린이집,사립,106660,3726,15076,11,1,28.18601937,0,강원도,원주시
4731,어린이집,ECO한빛어린이집,사립,36331,712,5545,11,1,28.18601937,1,경기도,파주시
47312,어린이집,사랑한줌어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
47314,어린이집,세미어린이집,사립,79540,4251,9995,11,1,28.18601937,0,인천광역시,계양구
4732,어린이집,하늘어린이집,사립,36331,712,5545,11,1,28.18601937,2,경기도,파주시
4737,어린이집,사랑나라어린이집,사립,44655,306,7414,11,1,28.18601937,5,경기도,파주시
4739,어린이집,백석어린이집,사립,40811,691,7143,11,1,28.18601937,2,경기도,파주시
474,어린이집,산내들어린이집,사립,58311,1947,8532,11,1,28.18601937,3,강원도,원주시
4741,어린이집,아이엠어린이집,사립,40811,691,7143,11,1,28.18601937,5,경기도,파주시
4743,어린이집,이튼어린이집,사립,45119,1009,7136,11,1,28.18601937,1,경기도,파주시
4744,어린이집,희망어린이집,사립,45119,1009,7136,11,1,28.18601937,3,경기도,파주시
4745,어린이집,청산어린이집,사립,22301,693,3569,11,1,28.18601937,4,경기도,파주시
47451,어린이집,자연과친구들어린이집,사립,134380,5685,19181,11,1,28.18601937,0,인천광역시,서구
47452,어린이집,뿌리어린이집,사립,134380,5685,19181,11,1,28.18601937,1,인천광역시,서구
